year,state-name,sector-name,fuel-name,value
1970,Louisiana,Commercial carbon dioxide emissions,Petroleum,1.141802
1970,Louisiana,Commercial carbon dioxide emissions,Natural Gas,3.836527
1970,Louisiana,Commercial carbon dioxide emissions,All Fuels,4.978329
1970,Louisiana,Transportation carbon dioxide emissions,Petroleum,22.907219
1970,Louisiana,Transportation carbon dioxide emissions,Natural Gas,3.892304
1970,Louisiana,Transportation carbon dioxide emissions,All Fuels,26.799523
1970,Louisiana,Electric Power carbon dioxide emissions,Petroleum,0.071328
1970,Louisiana,Electric Power carbon dioxide emissions,Natural Gas,18.09949
1970,Louisiana,Electric Power carbon dioxide emissions,All Fuels,18.170818
1970,Louisiana,Industrial carbon dioxide emissions,Petroleum,22.082722
1970,Louisiana,Industrial carbon dioxide emissions,Natural Gas,66.827673
1970,Louisiana,Industrial carbon dioxide emissions,All Fuels,88.910395
1970,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,144.123434
1970,Louisiana,Total carbon dioxide emissions from all sectors,Petroleum,46.767428
1970,Louisiana,Residential carbon dioxide emissions,Petroleum,0.564358
1970,Maine,Industrial carbon dioxide emissions,Coal,0.109021
1970,Maine,Electric Power carbon dioxide emissions,All Fuels,2.29287
1970,Maine,Industrial carbon dioxide emissions,Natural Gas,0.018247
1970,Maine,Industrial carbon dioxide emissions,All Fuels,3.006226
1970,Maine,Total carbon dioxide emissions from all sectors,All Fuels,16.805548
1970,Maine,Total carbon dioxide emissions from all sectors,Coal,0.206394
1970,Maine,Total carbon dioxide emissions from all sectors,Petroleum,16.530325
1970,Maine,Total carbon dioxide emissions from all sectors,Natural Gas,0.068828
1970,Maine,Residential carbon dioxide emissions,Coal,0.054449
1970,Maine,Residential carbon dioxide emissions,Petroleum,4.132012
1970,Maine,Residential carbon dioxide emissions,Natural Gas,0.028154
1970,Maine,Residential carbon dioxide emissions,All Fuels,4.214615
1970,Maine,Commercial carbon dioxide emissions,Coal,0.042733
1970,Maine,Commercial carbon dioxide emissions,Petroleum,0.955503
1970,Maine,Commercial carbon dioxide emissions,Natural Gas,0.022427
1970,Maine,Commercial carbon dioxide emissions,All Fuels,1.020664
1970,Maine,Transportation carbon dioxide emissions,Coal,0.00019
1970,Maine,Transportation carbon dioxide emissions,Petroleum,6.270983
1970,Maine,Transportation carbon dioxide emissions,All Fuels,6.271173
1970,Maine,Electric Power carbon dioxide emissions,Petroleum,2.29287
1970,Maine,Industrial carbon dioxide emissions,Petroleum,2.878958
1970,Maryland,Residential carbon dioxide emissions,Coal,0.105921
1970,Maryland,Residential carbon dioxide emissions,Petroleum,4.642488
1970,Maryland,Residential carbon dioxide emissions,Natural Gas,3.951316
1970,Maryland,Residential carbon dioxide emissions,All Fuels,8.699725
1970,Maryland,Commercial carbon dioxide emissions,Coal,0.083258
1970,Maryland,Commercial carbon dioxide emissions,Petroleum,2.245272
1970,Maryland,Commercial carbon dioxide emissions,Natural Gas,1.403174
1970,Maryland,Commercial carbon dioxide emissions,All Fuels,3.731704
1970,Maryland,Transportation carbon dioxide emissions,Coal,0.022637
1970,Maryland,Transportation carbon dioxide emissions,Petroleum,19.380465
1970,Maryland,Transportation carbon dioxide emissions,Natural Gas,0.109009
1970,Maryland,Transportation carbon dioxide emissions,All Fuels,19.512111
1970,Maryland,Electric Power carbon dioxide emissions,Coal,13.927541
1970,Maryland,Electric Power carbon dioxide emissions,Petroleum,5.102644
1970,Maryland,Electric Power carbon dioxide emissions,Natural Gas,0.619645
1970,Maryland,Electric Power carbon dioxide emissions,All Fuels,19.649829
1970,Maryland,Industrial carbon dioxide emissions,Coal,14.89376
1970,Maryland,Industrial carbon dioxide emissions,Petroleum,5.438432
1970,Maryland,Industrial carbon dioxide emissions,Natural Gas,2.273317
1970,Maryland,Industrial carbon dioxide emissions,All Fuels,22.605509
1970,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,74.198878
1970,Maryland,Total carbon dioxide emissions from all sectors,Coal,29.033117
1970,Maryland,Total carbon dioxide emissions from all sectors,Petroleum,36.809301
1970,Maryland,Total carbon dioxide emissions from all sectors,Natural Gas,8.356461
1970,Massachusetts,Residential carbon dioxide emissions,Coal,0.235562
1970,Massachusetts,Total carbon dioxide emissions from all sectors,Natural Gas,7.850704
1970,Massachusetts,Residential carbon dioxide emissions,Natural Gas,4.434487
1970,Massachusetts,Residential carbon dioxide emissions,All Fuels,22.053145
1970,Massachusetts,Commercial carbon dioxide emissions,Coal,0.18505
1970,Massachusetts,Commercial carbon dioxide emissions,Petroleum,12.973728
1970,Massachusetts,Commercial carbon dioxide emissions,Natural Gas,1.897056
1970,Massachusetts,Commercial carbon dioxide emissions,All Fuels,15.055833
1970,Massachusetts,Transportation carbon dioxide emissions,Coal,0.000571
1970,Massachusetts,Transportation carbon dioxide emissions,Petroleum,24.70725
1970,Massachusetts,Transportation carbon dioxide emissions,Natural Gas,0.058004
1970,Massachusetts,Transportation carbon dioxide emissions,All Fuels,24.765824
1970,Massachusetts,Electric Power carbon dioxide emissions,Coal,1.271951
1970,Massachusetts,Electric Power carbon dioxide emissions,Petroleum,20.477526
1970,Massachusetts,Electric Power carbon dioxide emissions,Natural Gas,0.304123
1970,Massachusetts,Electric Power carbon dioxide emissions,All Fuels,22.053599
1970,Massachusetts,Industrial carbon dioxide emissions,Coal,0.34391
1970,Massachusetts,Industrial carbon dioxide emissions,Petroleum,14.140728
1970,Massachusetts,Industrial carbon dioxide emissions,Natural Gas,1.157035
1970,Massachusetts,Industrial carbon dioxide emissions,All Fuels,15.641673
1970,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,99.570075
1970,Massachusetts,Total carbon dioxide emissions from all sectors,Coal,2.037042
1970,Massachusetts,Total carbon dioxide emissions from all sectors,Petroleum,89.682328
1970,Massachusetts,Residential carbon dioxide emissions,Petroleum,17.383096
1970,Michigan,Residential carbon dioxide emissions,Coal,1.099447
1970,Michigan,Total carbon dioxide emissions from all sectors,Natural Gas,42.923477
1970,Michigan,Residential carbon dioxide emissions,Natural Gas,18.298952
1970,Michigan,Residential carbon dioxide emissions,All Fuels,28.90999
1970,Michigan,Commercial carbon dioxide emissions,Coal,0.86379
1970,Michigan,Commercial carbon dioxide emissions,Petroleum,2.338868
1970,Michigan,Commercial carbon dioxide emissions,Natural Gas,7.141741
1970,Michigan,Commercial carbon dioxide emissions,All Fuels,10.344399
1970,Michigan,Transportation carbon dioxide emissions,Coal,0.046035
1970,Michigan,Transportation carbon dioxide emissions,Petroleum,41.302209
1970,Michigan,Transportation carbon dioxide emissions,Natural Gas,0.557929
1970,Michigan,Transportation carbon dioxide emissions,All Fuels,41.906174
1970,Michigan,Electric Power carbon dioxide emissions,Coal,46.323998
1970,Michigan,Electric Power carbon dioxide emissions,Petroleum,2.546857
1970,Michigan,Electric Power carbon dioxide emissions,Natural Gas,3.458707
1970,Michigan,Electric Power carbon dioxide emissions,All Fuels,52.329561
1970,Michigan,Industrial carbon dioxide emissions,Coal,29.880561
1970,Michigan,Industrial carbon dioxide emissions,Petroleum,9.961814
1970,Michigan,Industrial carbon dioxide emissions,Natural Gas,13.466149
1970,Michigan,Industrial carbon dioxide emissions,All Fuels,53.308523
1970,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,186.798648
1970,Michigan,Total carbon dioxide emissions from all sectors,Coal,78.213831
1970,Michigan,Total carbon dioxide emissions from all sectors,Petroleum,65.66134
1970,Michigan,Residential carbon dioxide emissions,Petroleum,9.511591
1970,Minnesota,Residential carbon dioxide emissions,Coal,0.649355
1970,Minnesota,Total carbon dioxide emissions from all sectors,Natural Gas,17.958159
1970,Minnesota,Residential carbon dioxide emissions,Natural Gas,5.406343
1970,Minnesota,Residential carbon dioxide emissions,All Fuels,11.237197
1970,Minnesota,Commercial carbon dioxide emissions,Coal,0.510207
1970,Minnesota,Commercial carbon dioxide emissions,Petroleum,1.369354
1970,Minnesota,Commercial carbon dioxide emissions,Natural Gas,4.068649
1970,Minnesota,Commercial carbon dioxide emissions,All Fuels,5.94821
1970,Minnesota,Transportation carbon dioxide emissions,Coal,0.005612
1970,Minnesota,Transportation carbon dioxide emissions,Petroleum,18.925371
1970,Minnesota,Transportation carbon dioxide emissions,Natural Gas,0.395794
1970,Minnesota,Transportation carbon dioxide emissions,All Fuels,19.326777
1970,Minnesota,Electric Power carbon dioxide emissions,Coal,11.940052
1970,Minnesota,Electric Power carbon dioxide emissions,Petroleum,0.723063
1970,Minnesota,Electric Power carbon dioxide emissions,Natural Gas,3.131997
1970,Minnesota,Electric Power carbon dioxide emissions,All Fuels,15.795113
1970,Minnesota,Industrial carbon dioxide emissions,Coal,3.920477
1970,Minnesota,Industrial carbon dioxide emissions,Petroleum,8.14645
1970,Minnesota,Industrial carbon dioxide emissions,Natural Gas,4.955376
1970,Minnesota,Industrial carbon dioxide emissions,All Fuels,17.022303
1970,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,69.3296
1970,Minnesota,Total carbon dioxide emissions from all sectors,Coal,17.025703
1970,Minnesota,Total carbon dioxide emissions from all sectors,Petroleum,34.345738
1970,Minnesota,Residential carbon dioxide emissions,Petroleum,5.181499
1970,Mississippi,Residential carbon dioxide emissions,Petroleum,1.17573
1970,Mississippi,Total carbon dioxide emissions from all sectors,Natural Gas,19.24826
1970,Mississippi,Total carbon dioxide emissions from all sectors,Petroleum,18.180388
1970,Mississippi,Total carbon dioxide emissions from all sectors,Coal,1.25732
1970,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,38.685968
1970,Mississippi,Industrial carbon dioxide emissions,All Fuels,12.7656
1970,Mississippi,Industrial carbon dioxide emissions,Natural Gas,7.3177
1970,Mississippi,Industrial carbon dioxide emissions,Petroleum,5.337933
1970,Mississippi,Industrial carbon dioxide emissions,Coal,0.109968
1970,Mississippi,Electric Power carbon dioxide emissions,All Fuels,6.763975
1970,Mississippi,Electric Power carbon dioxide emissions,Natural Gas,5.41875
1970,Mississippi,Electric Power carbon dioxide emissions,Petroleum,0.198063
1970,Mississippi,Electric Power carbon dioxide emissions,Coal,1.147162
1970,Mississippi,Transportation carbon dioxide emissions,All Fuels,14.240282
1970,Mississippi,Transportation carbon dioxide emissions,Natural Gas,3.22457
1970,Mississippi,Transportation carbon dioxide emissions,Petroleum,11.015522
1970,Mississippi,Transportation carbon dioxide emissions,Coal,0.00019
1970,Mississippi,Commercial carbon dioxide emissions,All Fuels,1.749055
1970,Mississippi,Commercial carbon dioxide emissions,Natural Gas,1.295915
1970,Mississippi,Commercial carbon dioxide emissions,Petroleum,0.453141
1970,Mississippi,Residential carbon dioxide emissions,All Fuels,3.167055
1970,Mississippi,Residential carbon dioxide emissions,Natural Gas,1.991325
1970,Missouri,Transportation carbon dioxide emissions,Coal,0.006468
1970,Missouri,Transportation carbon dioxide emissions,Petroleum,26.887002
1970,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.680353
1970,Missouri,Transportation carbon dioxide emissions,All Fuels,27.573823
1970,Missouri,Electric Power carbon dioxide emissions,Coal,22.19736
1970,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.131039
1970,Missouri,Electric Power carbon dioxide emissions,Natural Gas,3.362051
1970,Missouri,Electric Power carbon dioxide emissions,All Fuels,25.69045
1970,Missouri,Industrial carbon dioxide emissions,Coal,4.1119
1970,Missouri,Industrial carbon dioxide emissions,Petroleum,5.808108
1970,Missouri,Industrial carbon dioxide emissions,Natural Gas,5.594033
1970,Missouri,Industrial carbon dioxide emissions,All Fuels,15.514041
1970,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,86.630436
1970,Missouri,Total carbon dioxide emissions from all sectors,Coal,26.511244
1970,Missouri,Total carbon dioxide emissions from all sectors,Petroleum,37.443811
1970,Missouri,Total carbon dioxide emissions from all sectors,Natural Gas,22.675381
1970,Missouri,Residential carbon dioxide emissions,Coal,0.109474
1970,Missouri,Residential carbon dioxide emissions,Petroleum,2.619768
1970,Missouri,Residential carbon dioxide emissions,Natural Gas,8.359504
1970,Missouri,Residential carbon dioxide emissions,All Fuels,11.088747
1970,Missouri,Commercial carbon dioxide emissions,Coal,0.086043
1970,Missouri,Commercial carbon dioxide emissions,Petroleum,1.997894
1970,Missouri,Commercial carbon dioxide emissions,Natural Gas,4.679439
1970,Missouri,Commercial carbon dioxide emissions,All Fuels,6.763376
1970,Montana,Electric Power carbon dioxide emissions,All Fuels,1.214273
1970,Montana,Electric Power carbon dioxide emissions,Natural Gas,0.138382
1970,Montana,Electric Power carbon dioxide emissions,Coal,1.063652
1970,Montana,Transportation carbon dioxide emissions,All Fuels,4.855841
1970,Montana,Transportation carbon dioxide emissions,Natural Gas,0.038758
1970,Montana,Transportation carbon dioxide emissions,Petroleum,4.816988
1970,Montana,Transportation carbon dioxide emissions,Coal,9.50E-05
1970,Montana,Commercial carbon dioxide emissions,All Fuels,1.315233
1970,Montana,Commercial carbon dioxide emissions,Natural Gas,1.015757
1970,Montana,Commercial carbon dioxide emissions,Petroleum,0.2892
1970,Montana,Commercial carbon dioxide emissions,Coal,0.010275
1970,Montana,Residential carbon dioxide emissions,All Fuels,1.683965
1970,Montana,Residential carbon dioxide emissions,Natural Gas,1.356623
1970,Montana,Residential carbon dioxide emissions,Petroleum,0.314282
1970,Montana,Residential carbon dioxide emissions,Coal,0.01306
1970,Montana,Total carbon dioxide emissions from all sectors,Natural Gas,4.704432
1970,Montana,Total carbon dioxide emissions from all sectors,Petroleum,8.516779
1970,Montana,Total carbon dioxide emissions from all sectors,Coal,1.143581
1970,Montana,Total carbon dioxide emissions from all sectors,All Fuels,14.364791
1970,Montana,Industrial carbon dioxide emissions,All Fuels,5.29548
1970,Montana,Industrial carbon dioxide emissions,Natural Gas,2.154912
1970,Montana,Industrial carbon dioxide emissions,Petroleum,3.08407
1970,Montana,Industrial carbon dioxide emissions,Coal,0.056498
1970,Montana,Electric Power carbon dioxide emissions,Petroleum,0.012238
1970,Nebraska,Transportation carbon dioxide emissions,Natural Gas,0.701985
1970,Nebraska,Transportation carbon dioxide emissions,All Fuels,9.668515
1970,Nebraska,Electric Power carbon dioxide emissions,Coal,2.287476
1970,Nebraska,Electric Power carbon dioxide emissions,Petroleum,0.142969
1970,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,2.546126
1970,Nebraska,Electric Power carbon dioxide emissions,All Fuels,4.976572
1970,Nebraska,Industrial carbon dioxide emissions,Coal,0.46618
1970,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.231371
1970,Nebraska,Industrial carbon dioxide emissions,Natural Gas,2.883692
1970,Nebraska,Industrial carbon dioxide emissions,All Fuels,5.581243
1970,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,27.53152
1970,Nebraska,Total carbon dioxide emissions from all sectors,Coal,2.824711
1970,Nebraska,Total carbon dioxide emissions from all sectors,Petroleum,12.957007
1970,Nebraska,Total carbon dioxide emissions from all sectors,Natural Gas,11.749802
